Batch_ID,Medicine_Name,Category,Manufacturer,Manufacturing_Date,Expiry_Date,Unit_Cost_USD,Selling_Price_USD,Quantity_In_Stock,Reorder_Level,Sales_Last_30_Days,Storage_Condition,Days_to_Expiry,Daily_Consumption_Rate,Days_to_Exhaust_Stock,Expiry_Risk_Level,AI_Recommendation
BATCH-1886,Levothyroxine,Endocrinology,AstraZeneca,2023-10-29,2026-01-17,47.85,76.75,311,30,1,Refrigerated,747,0.0333333333333333,9330.0,High Risk,Redistribute to high-demand departments immediately
BATCH-1887,Gabapentin,Neurology,Pfizer,2023-03-09,2025-08-11,18.58,24.51,391,29,479,Refrigerated,588,15.9666666666666,24.4885177453027,Low Risk,No immediate action required
BATCH-1888,Albuterol,Respiratory,AstraZeneca,2023-12-29,2025-03-08,17.5,26.11,351,36,494,Cool Dry Place,432,16.4666666666666,21.3157894736842,Low Risk,No immediate action required
BATCH-1889,Sertraline,Psychiatry,Cipla,2023-07-31,2024-10-04,38.88,49.13,12,29,346,Refrigerated,277,11.5333333333333,1.04046242774566,Low Risk,Reorder stock soon
BATCH-1890,Levothyroxine,Endocrinology,Cipla,2023-04-10,2024-07-04,1.63,2.47,44,44,548,Room Temperature,185,18.2666666666666,2.40875912408759,Low Risk,Reorder stock soon
BATCH-1891,Sertraline,Psychiatry,Novartis,2023-03-23,2024-08-27,43.77,66.62,410,40,145,Refrigerated,239,4.83333333333333,84.8275862068965,Low Risk,No immediate action required
BATCH-1892,Amlodipine,Cardiology,AstraZeneca,2023-09-21,2025-07-17,21.37,26.81,138,69,145,Cool Dry Place,563,4.83333333333333,28.551724137931,Low Risk,No immediate action required
BATCH-1893,Metoprolol,Cardiology,Cipla,2023-06-27,2024-10-02,27.86,47.17,479,93,120,Refrigerated,275,4.0,119.75,Low Risk,No immediate action required
BATCH-1894,Paracetamol,Analgesics,Pfizer,2023-05-17,2025-12-03,15.7,26.46,423,91,456,Cool Dry Place,702,15.2,27.828947368421,Low Risk,No immediate action required
BATCH-1895,Atorvastatin,Cardiology,GlaxoSmithKline,2023-07-03,2024-08-13,14.49,19.01,321,82,599,Room Temperature,225,19.9666666666666,16.0767946577629,Low Risk,No immediate action required
BATCH-1896,Lisinopril,Cardiology,Cipla,2023-06-23,2024-08-08,4.33,6.57,260,66,378,Cool Dry Place,220,12.6,20.6349206349206,Low Risk,No immediate action required
BATCH-1897,Ibuprofen,Analgesics,AstraZeneca,2023-07-30,2024-09-30,24.05,36.98,7,41,72,Refrigerated,273,2.4,2.91666666666666,Low Risk,Reorder stock soon
BATCH-1898,Atorvastatin,Cardiology,Cipla,2023-01-19,2025-08-30,13.18,17.1,113,20,101,Refrigerated,607,3.36666666666666,33.5643564356435,Low Risk,No immediate action required
BATCH-1899,Lisinopril,Cardiology,Cipla,2023-12-19,2025-12-31,49.14,64.75,332,46,36,Room Temperature,730,1.2,276.666666666666,Low Risk,No immediate action required
BATCH-1900,Amoxicillin,Antibiotics,Cipla,2023-04-11,2025-11-28,26.53,33.19,37,37,441,Cool Dry Place,697,14.7,2.51700680272108,Low Risk,Reorder stock soon
BATCH-1901,Metoprolol,Cardiology,AstraZeneca,2023-12-14,2026-07-31,1.8,2.89,106,86,283,Refrigerated,942,9.43333333333333,11.2367491166077,Low Risk,No immediate action required
BATCH-1902,Amlodipine,Cardiology,Novartis,2023-01-30,2024-11-19,40.81,70.31,439,70,369,Refrigerated,323,12.3,35.6910569105691,Low Risk,No immediate action required
BATCH-1903,Sertraline,Psychiatry,Pfizer,2023-12-26,2025-11-13,29.07,49.88,252,49,444,Cool Dry Place,682,14.8,17.027027027027,Low Risk,No immediate action required
BATCH-1904,Lisinopril,Cardiology,Sanofi,2023-04-29,2025-11-08,11.87,17.72,122,58,430,Cool Dry Place,677,14.3333333333333,8.51162790697674,Low Risk,No immediate action required
BATCH-1905,Lisinopril,Cardiology,AstraZeneca,2023-09-10,2026-05-05,8.76,14.71,39,100,251,Room Temperature,855,8.36666666666666,4.6613545816733,Low Risk,Reorder stock soon
BATCH-1906,Amlodipine,Cardiology,Pfizer,2023-07-02,2026-02-02,35.26,57.44,78,97,490,Cool Dry Place,763,16.3333333333333,4.77551020408163,Low Risk,Reorder stock soon
BATCH-1907,Lisinopril,Cardiology,GlaxoSmithKline,2023-09-10,2025-04-21,34.21,48.15,350,27,468,Refrigerated,476,15.6,22.4358974358974,Low Risk,No immediate action required
BATCH-1908,Losartan,Cardiology,Pfizer,2023-07-23,2026-07-03,38.9,63.28,333,29,249,Room Temperature,914,8.3,40.1204819277108,Low Risk,No immediate action required
BATCH-1909,Azithromycin,Antibiotics,Novartis,2023-09-16,2025-11-25,13.22,21.64,430,98,103,Cool Dry Place,694,3.43333333333333,125.242718446601,Low Risk,No immediate action required
BATCH-1910,Metformin,Diabetes,Cipla,2023-06-17,2025-09-25,49.61,81.32,417,39,384,Room Temperature,633,12.8,32.578125,Low Risk,No immediate action required
BATCH-1911,Gabapentin,Neurology,Cipla,2023-07-25,2025-10-28,32.07,43.9,10,52,187,Room Temperature,666,6.23333333333333,1.60427807486631,Low Risk,Reorder stock soon
BATCH-1912,Sertraline,Psychiatry,AstraZeneca,2023-10-19,2026-09-02,48.35,81.39,108,48,67,Refrigerated,975,2.23333333333333,48.3582089552238,Low Risk,No immediate action required
BATCH-1913,Metoprolol,Cardiology,Pfizer,2023-11-27,2026-03-19,39.43,59.81,430,22,195,Cool Dry Place,808,6.5,66.1538461538461,Low Risk,No immediate action required
BATCH-1914,Paracetamol,Analgesics,Novartis,2023-11-08,2026-08-30,34.69,50.0,184,46,28,Cool Dry Place,972,0.933333333333333,197.142857142857,Low Risk,No immediate action required
BATCH-1915,Paracetamol,Analgesics,Novartis,2023-11-24,2026-03-07,15.38,23.69,253,59,353,Cool Dry Place,796,11.7666666666666,21.5014164305949,Low Risk,No immediate action required
BATCH-1916,Ibuprofen,Analgesics,Pfizer,2023-04-01,2024-11-15,43.4,74.76,423,27,336,Room Temperature,319,11.2,37.7678571428571,Low Risk,No immediate action required
BATCH-1917,Metoprolol,Cardiology,Cipla,2023-05-11,2025-11-06,13.95,17.76,376,73,239,Cool Dry Place,675,7.96666666666666,47.1966527196652,Low Risk,No immediate action required
BATCH-1918,Levothyroxine,Endocrinology,Novartis,2023-12-09,2026-10-07,1.9,2.84,441,85,28,Refrigerated,1010,0.933333333333333,472.5,Low Risk,No immediate action required
BATCH-1919,Amlodipine,Cardiology,Merck,2023-01-13,2025-08-21,47.36,72.05,88,85,6,Room Temperature,598,0.2,440.0,Low Risk,No immediate action required
BATCH-1920,Amoxicillin,Antibiotics,Merck,2023-03-09,2024-11-22,30.24,37.63,125,91,183,Room Temperature,326,6.1,20.4918032786885,Low Risk,No immediate action required
BATCH-1921,Losartan,Cardiology,GlaxoSmithKline,2023-07-30,2025-06-01,28.36,35.92,155,73,501,Room Temperature,517,16.7,9.2814371257485,Low Risk,No immediate action required
BATCH-1922,Gabapentin,Neurology,Pfizer,2023-07-27,2025-05-09,33.47,47.09,166,23,336,Room Temperature,494,11.2,14.8214285714285,Low Risk,No immediate action required
BATCH-1923,Amoxicillin,Antibiotics,AstraZeneca,2023-08-06,2026-07-16,8.02,10.54,412,73,465,Cool Dry Place,927,15.5,26.5806451612903,Low Risk,No immediate action required
BATCH-1924,Sertraline,Psychiatry,Merck,2023-10-21,2024-12-09,11.46,16.07,235,20,274,Refrigerated,343,9.13333333333333,25.7299270072992,Low Risk,No immediate action required
BATCH-1925,Losartan,Cardiology,Sanofi,2023-04-01,2024-06-15,21.04,34.41,295,39,464,Cool Dry Place,166,15.4666666666666,19.0732758620689,Low Risk,No immediate action required
BATCH-1926,Atorvastatin,Cardiology,Novartis,2023-01-05,2025-11-26,48.34,78.0,467,89,122,Room Temperature,695,4.06666666666666,114.83606557377,Low Risk,No immediate action required
BATCH-1927,Gabapentin,Neurology,Pfizer,2023-12-23,2026-03-09,23.8,29.73,309,95,551,Cool Dry Place,798,18.3666666666666,16.8239564428312,Low Risk,No immediate action required
BATCH-1928,Omeprazole,Gastroenterology,GlaxoSmithKline,2023-09-27,2026-06-24,38.66,49.73,280,36,290,Refrigerated,905,9.66666666666666,28.9655172413793,Low Risk,No immediate action required
BATCH-1929,Losartan,Cardiology,Novartis,2023-01-26,2025-12-17,29.1,38.73,252,48,53,Room Temperature,716,1.76666666666666,142.641509433962,Low Risk,No immediate action required
BATCH-1930,Atorvastatin,Cardiology,Sanofi,2023-12-12,2026-04-21,43.28,55.2,45,96,85,Refrigerated,841,2.83333333333333,15.8823529411764,Low Risk,Reorder stock soon
BATCH-1931,Omeprazole,Gastroenterology,Sanofi,2023-01-18,2024-11-27,47.6,75.48,34,89,163,Room Temperature,331,5.43333333333333,6.25766871165644,Low Risk,Reorder stock soon
BATCH-1932,Amoxicillin,Antibiotics,Merck,2023-06-05,2025-08-17,35.49,59.68,327,71,126,Refrigerated,594,4.2,77.8571428571428,Low Risk,No immediate action required
BATCH-1933,Amoxicillin,Antibiotics,Merck,2023-10-13,2025-02-27,6.27,9.65,274,62,309,Room Temperature,423,10.3,26.6019417475728,Low Risk,No immediate action required
BATCH-1934,Sertraline,Psychiatry,Pfizer,2023-09-08,2024-12-16,49.73,74.67,406,45,576,Room Temperature,350,19.2,21.1458333333333,Low Risk,No immediate action required
BATCH-1935,Albuterol,Respiratory,Novartis,2023-01-28,2024-12-28,27.72,38.08,29,45,406,Cool Dry Place,362,13.5333333333333,2.14285714285714,Low Risk,Reorder stock soon
BATCH-1936,Ibuprofen,Analgesics,Merck,2023-10-18,2026-06-14,17.99,28.27,153,37,475,Refrigerated,895,15.8333333333333,9.66315789473684,Low Risk,No immediate action required
BATCH-1937,Metoprolol,Cardiology,Merck,2023-05-20,2025-12-01,47.08,58.84,457,61,586,Room Temperature,700,19.5333333333333,23.39590443686,Low Risk,No immediate action required
BATCH-1938,Omeprazole,Gastroenterology,GlaxoSmithKline,2023-04-13,2025-09-02,42.34,52.82,20,59,276,Room Temperature,610,9.2,2.17391304347826,Low Risk,Reorder stock soon
BATCH-1939,Metoprolol,Cardiology,Sanofi,2023-06-20,2025-12-16,35.45,58.2,293,46,198,Refrigerated,715,6.6,44.3939393939394,Low Risk,No immediate action required
BATCH-1940,Albuterol,Respiratory,GlaxoSmithKline,2023-07-28,2025-01-11,49.41,70.03,394,22,177,Cool Dry Place,376,5.9,66.7796610169491,Low Risk,No immediate action required
BATCH-1941,Albuterol,Respiratory,Pfizer,2023-04-29,2026-02-04,13.57,22.26,199,53,491,Room Temperature,765,16.3666666666666,12.1588594704684,Low Risk,No immediate action required
BATCH-1942,Amoxicillin,Antibiotics,Cipla,2023-04-10,2025-12-18,31.32,49.96,5,100,203,Room Temperature,717,6.76666666666666,0.738916256157635,Low Risk,Reorder stock soon
BATCH-1943,Lisinopril,Cardiology,AstraZeneca,2023-05-09,2025-07-06,34.82,57.54,457,82,493,Room Temperature,552,16.4333333333333,27.8093306288032,Low Risk,No immediate action required
BATCH-1944,Amlodipine,Cardiology,Cipla,2023-09-11,2025-02-22,25.44,31.04,346,88,169,Cool Dry Place,418,5.63333333333333,61.4201183431952,Low Risk,No immediate action required
BATCH-1945,Paracetamol,Analgesics,Novartis,2023-01-19,2025-01-17,29.84,42.69,110,40,433,Refrigerated,382,14.4333333333333,7.62124711316397,Low Risk,No immediate action required
BATCH-1946,Losartan,Cardiology,GlaxoSmithKline,2023-12-16,2026-01-02,49.47,65.81,291,55,140,Refrigerated,732,4.66666666666666,62.3571428571428,Low Risk,No immediate action required
BATCH-1947,Azithromycin,Antibiotics,Cipla,2023-10-18,2026-10-17,40.15,62.99,214,51,534,Refrigerated,1020,17.8,12.0224719101123,Low Risk,No immediate action required
BATCH-1948,Azithromycin,Antibiotics,Novartis,2023-12-17,2025-01-31,3.69,4.84,398,58,274,Cool Dry Place,396,9.13333333333333,43.5766423357664,Low Risk,No immediate action required
BATCH-1949,Amlodipine,Cardiology,Merck,2023-01-08,2025-05-22,26.8,41.58,179,77,322,Room Temperature,507,10.7333333333333,16.6770186335403,Low Risk,No immediate action required
BATCH-1950,Paracetamol,Analgesics,AstraZeneca,2023-09-02,2025-11-22,13.84,21.72,279,61,495,Room Temperature,691,16.5,16.9090909090909,Low Risk,No immediate action required
BATCH-1951,Atorvastatin,Cardiology,AstraZeneca,2023-04-09,2026-03-14,43.5,72.59,202,95,193,Room Temperature,803,6.43333333333333,31.3989637305699,Low Risk,No immediate action required
BATCH-1952,Levothyroxine,Endocrinology,Novartis,2023-10-18,2026-09-25,28.81,41.51,172,91,356,Cool Dry Place,998,11.8666666666666,14.4943820224719,Low Risk,No immediate action required
BATCH-1953,Levothyroxine,Endocrinology,AstraZeneca,2023-11-06,2025-11-28,15.86,28.23,162,87,289,Refrigerated,697,9.63333333333333,16.8166089965397,Low Risk,No immediate action required
BATCH-1954,Metoprolol,Cardiology,Cipla,2023-12-21,2025-03-12,37.91,49.54,211,55,271,Refrigerated,436,9.03333333333333,23.3579335793357,Low Risk,No immediate action required
BATCH-1955,Levothyroxine,Endocrinology,Novartis,2023-12-23,2026-08-11,1.94,3.03,104,55,174,Cool Dry Place,953,5.8,17.9310344827586,Low Risk,No immediate action required
BATCH-1956,Metoprolol,Cardiology,Novartis,2023-03-27,2024-05-11,31.02,42.71,408,53,348,Room Temperature,131,11.6,35.1724137931034,Low Risk,No immediate action required
BATCH-1957,Albuterol,Respiratory,AstraZeneca,2023-02-17,2025-07-01,28.8,43.81,260,29,470,Cool Dry Place,547,15.6666666666666,16.595744680851,Low Risk,No immediate action required
BATCH-1958,Atorvastatin,Cardiology,Merck,2023-09-18,2025-09-20,47.05,64.3,33,43,403,Refrigerated,628,13.4333333333333,2.45657568238213,Low Risk,Reorder stock soon
BATCH-1959,Atorvastatin,Cardiology,Novartis,2023-03-27,2024-05-27,15.37,22.63,439,91,183,Room Temperature,147,6.1,71.9672131147541,Low Risk,No immediate action required
BATCH-1960,Losartan,Cardiology,Sanofi,2023-06-27,2024-08-27,4.04,4.95,24,73,353,Cool Dry Place,239,11.7666666666666,2.03966005665722,Low Risk,Reorder stock soon
BATCH-1961,Losartan,Cardiology,Novartis,2023-08-10,2024-10-14,12.56,20.96,75,80,430,Cool Dry Place,287,14.3333333333333,5.23255813953488,Low Risk,Reorder stock soon
BATCH-1962,Metoprolol,Cardiology,Cipla,2023-07-21,2024-09-02,33.85,54.68,19,88,198,Cool Dry Place,245,6.6,2.87878787878787,Low Risk,Reorder stock soon
BATCH-1963,Metformin,Diabetes,AstraZeneca,2023-06-24,2026-04-05,39.94,65.82,305,52,439,Refrigerated,825,14.6333333333333,20.8428246013667,Low Risk,No immediate action required
BATCH-1964,Gabapentin,Neurology,Pfizer,2023-09-08,2025-01-16,39.36,55.53,456,37,552,Cool Dry Place,381,18.4,24.7826086956521,Low Risk,No immediate action required
BATCH-1965,Levothyroxine,Endocrinology,Merck,2023-12-01,2025-12-06,45.69,57.82,304,85,552,Cool Dry Place,705,18.4,16.5217391304347,Low Risk,No immediate action required
BATCH-1966,Ibuprofen,Analgesics,Pfizer,2023-12-10,2025-07-02,17.76,22.3,261,79,102,Room Temperature,548,3.4,76.7647058823529,Low Risk,No immediate action required
BATCH-1967,Paracetamol,Analgesics,Cipla,2023-09-03,2025-11-05,14.81,23.72,426,30,327,Room Temperature,674,10.9,39.0825688073394,Low Risk,No immediate action required
BATCH-1968,Paracetamol,Analgesics,Novartis,2023-10-31,2025-03-26,23.02,40.12,231,57,171,Cool Dry Place,450,5.7,40.5263157894736,Low Risk,No immediate action required
BATCH-1969,Paracetamol,Analgesics,Novartis,2023-02-06,2025-03-17,2.11,3.38,40,97,359,Room Temperature,441,11.9666666666666,3.34261838440111,Low Risk,Reorder stock soon
BATCH-1970,Azithromycin,Antibiotics,Sanofi,2023-07-11,2026-05-27,26.95,34.2,492,43,424,Refrigerated,877,14.1333333333333,34.8113207547169,Low Risk,No immediate action required
BATCH-1971,Levothyroxine,Endocrinology,Merck,2023-11-20,2025-08-29,46.03,81.81,50,66,576,Cool Dry Place,606,19.2,2.60416666666666,Low Risk,Reorder stock soon
BATCH-1972,Lisinopril,Cardiology,GlaxoSmithKline,2023-12-29,2026-05-16,9.9,15.1,314,64,516,Cool Dry Place,866,17.2,18.2558139534883,Low Risk,No immediate action required
BATCH-1973,Omeprazole,Gastroenterology,Pfizer,2023-08-20,2025-03-12,6.35,11.33,422,99,201,Refrigerated,436,6.7,62.9850746268656,Low Risk,No immediate action required
BATCH-1974,Lisinopril,Cardiology,Pfizer,2023-07-03,2024-11-01,47.4,84.76,73,35,355,Room Temperature,305,11.8333333333333,6.16901408450704,Low Risk,No immediate action required
BATCH-1975,Metoprolol,Cardiology,AstraZeneca,2023-08-14,2025-10-28,14.66,21.61,487,88,230,Refrigerated,666,7.66666666666666,63.5217391304347,Low Risk,No immediate action required
BATCH-1976,Losartan,Cardiology,AstraZeneca,2023-11-10,2026-05-06,17.91,31.97,183,56,211,Refrigerated,856,7.03333333333333,26.0189573459715,Low Risk,No immediate action required
BATCH-1977,Albuterol,Respiratory,Cipla,2023-05-06,2024-09-12,34.3,43.61,211,98,217,Cool Dry Place,255,7.23333333333333,29.1705069124423,Low Risk,No immediate action required
BATCH-1978,Losartan,Cardiology,AstraZeneca,2023-07-18,2024-12-25,14.72,21.24,300,65,281,Room Temperature,359,9.36666666666666,32.0284697508896,Low Risk,No immediate action required
BATCH-1979,Omeprazole,Gastroenterology,GlaxoSmithKline,2023-09-24,2026-08-17,13.27,21.8,456,94,528,Room Temperature,959,17.6,25.9090909090909,Low Risk,No immediate action required
BATCH-1980,Omeprazole,Gastroenterology,AstraZeneca,2023-10-28,2024-11-29,5.11,7.74,159,57,534,Refrigerated,333,17.8,8.93258426966292,Low Risk,No immediate action required
BATCH-1981,Albuterol,Respiratory,GlaxoSmithKline,2023-06-08,2025-04-29,24.8,34.82,196,52,11,Refrigerated,484,0.366666666666666,534.545454545454,High Risk,Redistribute to high-demand departments immediately
BATCH-1982,Levothyroxine,Endocrinology,GlaxoSmithKline,2023-08-08,2025-03-26,46.59,57.79,233,76,565,Refrigerated,450,18.8333333333333,12.3716814159292,Low Risk,No immediate action required
BATCH-1983,Metformin,Diabetes,Novartis,2023-09-07,2026-04-21,45.77,65.32,252,54,200,Cool Dry Place,841,6.66666666666666,37.8,Low Risk,No immediate action required
BATCH-1984,Metformin,Diabetes,Pfizer,2023-07-21,2025-12-12,48.06,58.45,59,93,505,Room Temperature,711,16.8333333333333,3.5049504950495,Low Risk,Reorder stock soon
BATCH-1985,Atorvastatin,Cardiology,Novartis,2023-09-18,2024-10-15,7.38,12.06,497,90,256,Refrigerated,288,8.53333333333333,58.2421875,Low Risk,No immediate action required
BATCH-1986,Albuterol,Respiratory,Merck,2023-05-11,2025-05-14,36.17,44.04,291,83,375,Room Temperature,499,12.5,23.28,Low Risk,No immediate action required
BATCH-1987,Levothyroxine,Endocrinology,Cipla,2023-08-10,2025-07-02,38.63,51.76,163,57,9,Room Temperature,548,0.3,543.333333333333,Low Risk,No immediate action required
BATCH-1988,Azithromycin,Antibiotics,Cipla,2023-04-15,2026-02-17,41.38,62.93,79,75,324,Cool Dry Place,778,10.8,7.31481481481481,Low Risk,No immediate action required
BATCH-1989,Gabapentin,Neurology,AstraZeneca,2023-08-18,2026-04-09,5.84,10.05,208,71,176,Room Temperature,829,5.86666666666666,35.4545454545454,Low Risk,No immediate action required
BATCH-1990,Amlodipine,Cardiology,GlaxoSmithKline,2023-04-26,2025-10-21,20.69,32.28,247,53,230,Room Temperature,659,7.66666666666666,32.2173913043478,Low Risk,No immediate action required
BATCH-1991,Gabapentin,Neurology,Sanofi,2023-05-22,2026-05-08,20.76,29.24,290,72,554,Cool Dry Place,858,18.4666666666666,15.7039711191335,Low Risk,No immediate action required
BATCH-1992,Sertraline,Psychiatry,GlaxoSmithKline,2023-09-24,2024-11-26,14.51,22.64,388,54,315,Refrigerated,330,10.5,36.9523809523809,Low Risk,No immediate action required
BATCH-1993,Paracetamol,Analgesics,Pfizer,2023-11-12,2025-04-15,20.31,26.49,288,98,590,Refrigerated,470,19.6666666666666,14.6440677966101,Low Risk,No immediate action required
BATCH-1994,Levothyroxine,Endocrinology,GlaxoSmithKline,2023-11-29,2026-06-24,23.51,30.74,487,79,156,Room Temperature,905,5.2,93.6538461538461,Low Risk,No immediate action required
BATCH-1995,Metformin,Diabetes,AstraZeneca,2023-11-15,2025-08-13,40.08,69.17,380,84,571,Refrigerated,590,19.0333333333333,19.9649737302977,Low Risk,No immediate action required
BATCH-1996,Levothyroxine,Endocrinology,Novartis,2023-08-06,2024-10-27,38.96,48.34,319,76,297,Room Temperature,300,9.9,32.2222222222222,Low Risk,No immediate action required
BATCH-1997,Losartan,Cardiology,AstraZeneca,2023-11-24,2025-08-16,8.65,13.06,313,94,334,Cool Dry Place,593,11.1333333333333,28.1137724550898,Low Risk,No immediate action required
BATCH-1998,Sertraline,Psychiatry,AstraZeneca,2023-07-11,2024-11-28,21.03,25.81,212,24,516,Cool Dry Place,332,17.2,12.3255813953488,Low Risk,No immediate action required
BATCH-1999,Paracetamol,Analgesics,Merck,2023-01-20,2024-01-21,28.03,44.6,380,27,317,Room Temperature,20,10.5666666666666,35.9621451104101,High Risk,Redistribute to high-demand departments immediately
